Epoch  39/300  lr=0.000479  train_loss=4.0255  val_loss=2.5284  val_acc1=39.56  val_acc5=70.69  ema_acc1=13.80  best=39.56  time=70.2s
Epoch  40/300  lr=0.000478  train_loss=4.0179  val_loss=2.5259  val_acc1=39.99  val_acc5=71.48  ema_acc1=14.05  best=39.99  time=70.2s
Epoch  41/300  lr=0.000477  train_loss=3.9957  val_loss=2.5111  val_acc1=39.97  val_acc5=71.27  ema_acc1=14.24  best=39.99  time=71.0s
Epoch  42/300  lr=0.000476  train_loss=4.0009  val_loss=2.4916  val_acc1=39.75  val_acc5=71.66  ema_acc1=14.49  best=39.99  time=70.3s
Epoch  43/300  lr=0.000474  train_loss=3.9843  val_loss=2.4893  val_acc1=39.28  val_acc5=70.38  ema_acc1=14.74  best=39.99  time=70.1s
Epoch  44/300  lr=0.000473  train_loss=3.9756  val_loss=2.4271  val_acc1=41.53  val_acc5=73.37  ema_acc1=15.00  best=41.53  time=70.4s
Epoch  45/300  lr=0.000472  train_loss=3.9672  val_loss=2.3441  val_acc1=43.20  val_acc5=74.06  ema_acc1=15.33  best=43.20  time=70.1s
Epoch  46/300  lr=0.000471  train_loss=3.9598  val_loss=2.3612  val_acc1=42.60  val_acc5=73.55  ema_acc1=15.57  best=43.20  time=70.3s
Epoch  47/300  lr=0.000470  train_loss=3.9306  val_loss=2.2801  val_acc1=43.55  val_acc5=74.51  ema_acc1=15.81  best=43.55  time=71.2s
Epoch  48/300  lr=0.000468  train_loss=3.9433  val_loss=2.2665  val_acc1=44.60  val_acc5=75.60  ema_acc1=16.20  best=44.60  time=70.3s
Epoch  49/300  lr=0.000467  train_loss=3.9427  val_loss=2.2930  val_acc1=45.34  val_acc5=75.23  ema_acc1=16.59  best=45.34  time=70.4s
Epoch  50/300  lr=0.000466  train_loss=3.9384  val_loss=2.3223  val_acc1=44.26  val_acc5=74.99  ema_acc1=17.00  best=45.34  time=70.1s
Epoch  51/300  lr=0.000465  train_loss=3.9357  val_loss=2.3378  val_acc1=43.66  val_acc5=74.90  ema_acc1=17.38  best=45.34  time=70.3s
Epoch  52/300  lr=0.000463  train_loss=3.9238  val_loss=2.3069  val_acc1=45.08  val_acc5=75.80  ema_acc1=17.85  best=45.34  time=70.3s
Epoch  53/300  lr=0.000462  train_loss=3.8986  val_loss=2.2700  val_acc1=43.85  val_acc5=75.98  ema_acc1=18.23  best=45.34  time=70.2s
Epoch  54/300  lr=0.000460  train_loss=3.8857  val_loss=2.2126  val_acc1=46.05  val_acc5=77.00  ema_acc1=18.71  best=46.05  time=70.3s
Epoch  55/300  lr=0.000459  train_loss=3.8821  val_loss=2.1276  val_acc1=46.90  val_acc5=77.33  ema_acc1=19.31  best=46.90  time=70.3s
